idx,claim_id,claim,excerpt,replacement,anchored,L_h_orig,S_h,I_h,L_o_orig,S_o,I_o,S_x,p_entail,p_contra,p_contra_claim_fwd,p_contra_claim_bwd,p_entail_claim_fwd,snippet
142,1,The article is listing security and government partners for the island observatory initiative.,Article is listing coordinating security and government partners for the island observatory initiative,Article is describing the menu at a beachfront seafood restaurant,True,0.21701905,0.0135498345,0.021895036,0.07818834483623505,0.00431814044713974,0.010984450578689575,0.9025057,0.93384194,0.031336263,0.9862123727798462,0.9920439720153809,0.00014623586321249604,middle
142,2,"The final token is ""the"", beginning a noun phrase that continues a list of agencies.","Final token ""the"" begins a noun phrase, continuing a list of agencies","Final token ""Command"" ends a noun phrase, closing the list of agencies",True,0.21701905,0.015479252,0.0074843317,0.07818834483623505,0.011599712073802948,0.0002104341983795166,0.97057664,0.9842306,0.013653941,0.9970927238464355,0.9988483190536499,0.00019817719294223934,last
142,3,The next unit named is almost certainly the Philippine Coast Guard or a Philippine Army unit.,almost certainly the Philippine Coast Guard or a Philippine Army unit closely linked to the Tubasan Naval Base and West Philippine Sea defense command,almost certainly a local fishing cooperative or a village choir with no link to any naval base or defense command,True,0.21701905,0.017515302,0.0026905239,0.07818834483623505,0.018781691789627075,0.00940946489572525,0.0010653494,0.0034215231,0.0023561737,0.9996104836463928,0.9991249442100525,4.591719698510133e-05,last
143,0,The text is an academic/institutional newsletter report on a completed scientific congress.,"Academic/institutional newsletter reporting on a completed scientific congress, establishing a formal summary structure covering location, attendees, schedules, and activities.","Teenager's text-message thread complaining about a cancelled school trip, establishing a chaotic back-and-forth with no structure whatsoever.",True,0.19686249,0.18585405,0.025987864,0.019956009462475777,0.009359626099467278,0.0022583510726690292,0.016782586,0.058460653,0.041678067,0.999625563621521,0.9995299577713013,4.005029404652305e-05,first
143,1,Each paragraph covers a distinct aspect of the congress and a concluding paragraph is expected.,"Multi-paragraph recap pattern: each paragraph covers a distinct aspect (overview, seminar schedule, fieldtrip); a concluding paragraph wrapping up is expected.",Single-paragraph rant pattern: every sentence repeats the same grievance (the cancelled trip); no conclusion of any kind is expected.,True,0.19686249,0.007113248,0.009976029,0.019956009462475777,0.002746719866991043,0.004754938185214996,0.4097891,0.42303362,0.013244526,0.9994972944259644,0.9986944794654846,3.0227669412852265e-05,middle
143,2,"The final phrase ""The Congress"" ends mid-sentence as the opening of another paragraph.","""The Congress"" ends mid-sentence as the opening of yet another paragraph","""The end."" closes the document as the final line of the last paragraph",True,0.19686249,0.5477413,-0.0039289743,0.019956009462475777,10.859944922849536,0.001440713182091713,0.8990859,0.94761413,0.048528228,0.9919713735580444,0.9958760142326355,0.0017435866175219417,last
143,3,"The next tokens will summarize a final aspect such as networking, outcomes or social events.","the next tokens will continue summarizing a final aspect, likely networking, outcomes, or local social events","the next tokens will launch into an unrelated advertisement, likely for hotels, car rentals, or insurance",True,0.19686249,0.007087216,0.017076269,0.019956009462475777,0.0012809336185455322,0.0003479812294244766,0.0023516186,0.003011144,0.00065952545,0.9984375834465027,0.9830635190010071,7.300364814000204e-05,last
144,0,The text is a scientific/biomedical product description following antibody or reagent catalog conventions.,"Scientific/biomedical product description genre, following standard antibody or reagent catalog conventions about CD117 biology","Romantic/literary short story genre, following loose diary or letter conventions about a summer holiday",True,0.36131686,0.028310567,0.014491379,0.00013933620357420295,8.644978515803814e-05,1.4087287127040327e-05,0.58990115,0.73471683,0.14481567,0.9972376823425293,0.4657868444919586,7.641522824997082e-05,first
144,1,"The prior sentences cover receptor identity, locations, and cellular activity.","prior sentences cover receptor identity, locations, and cellular activity","prior sentences cover pricing, shipping terms, and return policies",True,0.36131686,-0.0014751852,-0.025542974,0.00013933620357420295,6.571982521563768e-05,2.873195626307279e-05,0.9498694,0.9719706,0.022101251,0.8910124897956848,0.9090825319290161,0.0005784024251624942,middle
144,2,"The final token ""CD"" begins a repeated occurrence of ""CD117"".","The final token ""CD"" begins a repetitive occurrence of ""CD117,""","The final token ""Sold"" begins a first occurrence of ""Sold out,""",True,0.36131686,-0.0059985816,-0.07141322,0.00013933620357420295,0.0006504315097117797,-1.9951825379393995e-05,0.372751,0.48185363,0.10910262,0.9846169948577881,0.9685121178627014,0.0005831050802953541,last
144,3,A standardized catalog descriptor of a monoclonal antibody or assay reagent is expected next.,"A standardized catalog descriptor describing a monoclonal antibody or assay reagent, perhaps its specificity, is expected next","A rambling personal anecdote describing a family vacation or pet, perhaps its weather, is expected next",True,0.36131686,0.09612203,0.19916701,0.00013933620357420295,0.0002266906521981582,0.00010742411541286856,0.0006521812,0.0029282714,0.0022760902,0.9982484579086304,0.9985402822494507,6.750455213477835e-05,last
145,0,The text has the structure of a medical/scientific abstract or review introduction.,Medical/scientific abstract or review introduction structure,Casual/personal travel diary entry structure,True,0.1521111,-0.0011349618,-0.0016956329,0.010998137295246124,-0.0021775327622890472,-0.0005639903247356415,0.7459663,0.8064777,0.06051144,0.9986498951911926,0.998918890953064,8.705179789103568e-05,first
145,1,The background paragraph is complete and the text is transitioning to a study-specific summary.,"background paragraph complete, now transitioning to study-specific content summary","background paragraph just begun, still far from any study-specific content summary",True,0.1521111,0.0030056238,0.0025688708,0.010998137295246124,-0.0004685111343860626,7.77803361415863e-05,0.64069915,0.69239795,0.051698785,0.9991876482963562,0.9991493225097656,0.0001272238150704652,first
145,2,"The preceding paragraph establishes fracture healing as involving complex mechanical, cellular, inflammatory, and molecular interactions.","The preceding paragraph establishes callus-mediated fracture healing as involving complex mechanical, cellular, inflammatory, and molecular interactions","The preceding paragraph dismisses callus-mediated fracture healing as involving a single simple, purely mechanical interaction",True,0.1521111,0.0030833483,0.023384452,0.010998137295246124,-0.0005764327943325043,-0.0018082000315189362,0.9599581,0.9757293,0.015771195,0.9995753169059753,0.9980674386024475,7.322972669498995e-05,middle
145,3,"The final token ""healing"" ends an opening clause that requires a direct object or prepositional phrase.","""This review examines fracture healing"" is an opening clause of a sentences/run-ons continuation, requiring direct object or prepositional phrase completing the topic scope","""This review examines fracture repair."" is a closing clause of a completed sentence, requiring no direct object or prepositional phrase completing the topic scope",True,0.1521111,0.44134313,0.04292208,0.010998137295246124,3.137897364795208,0.008938554674386978,0.9858112,0.9921841,0.0063729156,0.997000515460968,0.9968721270561218,0.00025049629039131105,last
146,0,The text is scientific biomedical prose about lymphatic vessel biology.,Scientific biomedical prose establishing lymphatic vessel biology,Whimsical children's verse establishing farmyard animal antics,True,0.22348356,0.029046923,0.00316602,0.006008818745613098,0.0021416889503598213,0.0010023717768490314,0.96358496,0.97621435,0.012629381,0.9971799850463867,0.986458957195282,0.00020933515042997897,first
146,1,The narrative moves from structure toward dynamic modeling and adaptive remodeling.,moving from structure toward dynamic modeling and adaptive remodeling,moving from dynamic modeling back toward static anatomy and fixed structure,True,0.22348356,-0.0015573055,0.021080777,0.006008818745613098,-0.0004626922309398651,0.0003584260120987892,0.298744,0.3075454,0.008801408,0.9976320266723633,0.9987737536430359,8.764513040659949e-05,first
146,2,The quoted sentence sets up a list of influencing factors including biological and mechanical stimuli.,sets up a list of influencing factors including biological and mechanical stimuli,closes a list of unrelated side effects including nausea and dizziness,True,0.22348356,0.0034479797,0.0001141876,0.006008818745613098,0.00019700918346643448,-0.0005825720727443695,0.96810186,0.9813421,0.013240192,0.9802250266075134,0.2010345160961151,0.0002890591276809573,middle
146,3,"The final token ""the"" is an article beginning a noun phrase.","Final token ""the"" is an article beginning a noun phrase","Final token ""runs"" is a verb ending a main clause",True,0.22348356,0.033321798,0.0040637106,0.006008818745613098,0.0010413671843707561,0.00022034905850887299,0.95335686,0.9754287,0.022071846,0.8314238786697388,0.9745065569877625,0.00469904113560915,last
147,0,The text has the tone of a local news/public health newsletter explaining vaccine boosters.,"Local news/public health newsletter tone, explaining Omicron vaccine boosters to residents with authoritative yet accessible language","Angry anonymous forum rant tone, mocking Omicron vaccine boosters to strangers with crude and hostile language",True,0.29245108,0.057673693,0.03123647,0.05148697271943092,-0.009421061724424362,0.004068266600370407,0.06390781,0.09621436,0.032306552,0.9987789988517761,0.9988788962364197,9.088557999348268e-05,first
147,1,The text is building toward completing a list of vaccine benefits.,The text is building toward completing a list of vaccine benefits,The text is building toward completing a list of vaccine side effects,True,0.29245108,0.01017195,0.0010618567,0.05148697271943092,0.009207237511873245,-0.003578443080186844,0.008405658,0.009398695,0.0009930365,0.9844842553138733,0.991145670413971,0.002407156163826585,middle
147,2,"The final fragment ending in ""They do"" sets up an immediate continuation.","They do"" sets up an immediate continuation","They stop."" ends the passage without any continuation",True,0.29245108,0.10288608,0.007841498,0.05148697271943092,0.03283396735787392,0.00012441352009773254,0.6221864,0.70695,0.0847636,0.999618411064148,0.9990867376327515,7.689744234085083e-05,last
147,3,The truncated clause demands a verb phrase completing what boosters do.,the truncated clause demands a verb phrase completing what boosters actually do regarding some outcome,"the finished clause demands no further phrase, since boosters are never mentioned again",True,0.29245108,0.02292502,0.019621044,0.05148697271943092,0.001919236034154892,0.002536661922931671,0.9765838,0.9873029,0.010719104,0.9935240745544434,0.9154906868934631,9.291358583141118e-05,last
148,0,The text is an informational blog post: an educational guide about Pomeranian puppies.,Informational blog post structure: educational guide about Pomeranian puppies,Legal contract structure: binding agreement about commercial real estate,True,0.1349096,0.0045204908,-0.009878337,2.3339161998592317e-05,1.1633932444965467e-05,1.9625105778686702e-05,0.9858979,0.9895229,0.0036249768,0.16156932711601257,0.9191098213195801,0.004585607443004847,first
148,1,The content is completing a practical advice paragraph about dietary changes and care tips during teething.,Content momentum completing a practical advice paragraph: sentence about adjusting to dietary changes and providing care tips during teething development,Content momentum opening a historical anecdote paragraph: sentence about the breed's origins and royal owners during the eighteenth century,True,0.1349096,0.027963981,0.01163429,2.3339161998592317e-05,-2.161537850042805e-06,6.704467523377389e-07,-0.9927786,0.001512477,0.99429107,0.23535658419132233,0.8993217349052429,0.001184249995276332,middle
148,2,"The final word ""and"" is a mid-clause continuation.","Final word ""and you and"" is mid-clause continuation","Final word ""and you too."" is a clause-final ending",True,0.1349096,0.00056421757,0.0023106039,2.3339161998592317e-05,4.352677933638915e-06,5.9108424466103315e-06,0.9752254,0.9861269,0.01090152,0.9890240430831909,0.9956507086753845,0.002666329964995384,last
148,3,A noun referencing the reader's pet is required next.,"requires noun referencing your pet, almost certainly ""your Pomeranian puppy"" or ""your furry friend,"" closing the personal address","requires verb referencing your job, almost certainly ""commute"" or ""work overtime,"" opening an impersonal aside",True,0.1349096,-0.00056378543,-0.0143933,2.3339161998592317e-05,-1.5573932614643127e-05,-1.626641460461542e-05,0.98969287,0.99363637,0.0039435225,0.9929420948028564,0.9979610443115234,0.0002456087968312204,last
149,0,The text is an Arabic-derived English informational article about pests in Egypt.,Arabic-derived English informational article about pests/rodents in Egypt,Native English romantic novel about sailors/pirates in Cornwall,True,0.07972934,0.076408915,0.065598406,0.0029378305189311504,0.008996295277029276,0.008336638566106558,-0.8559077,0.030294573,0.8862023,0.9987137317657471,0.9990025162696838,9.845642489381135e-05,first
149,1,"The register is educational-persuasive, promoting pest control services.",maintaining an educational-persuasive register promoting pest control services,maintaining a dry legal register prohibiting pest control services,True,0.07972934,0.0031159818,0.0029824078,0.0029378305189311504,-0.00026515545323491096,0.0005701207555830479,0.09689507,0.09959493,0.0026998632,0.9992371797561646,0.9965088963508606,9.679156937636435e-05,first
149,2,The text is now in a closing paragraph building toward a call-to-action.,now a closing vizor paragraph building toward a call-to-action or treatment solutions,now an opening teaser paragraph drifting away from any call-to-action or treatment solutions,True,0.07972934,0.0014387593,0.003995478,0.0029378305189311504,0.0005547460168600082,0.0006640860810875893,0.8925124,0.9429528,0.050440457,0.999536395072937,0.9988083839416504,8.217053982662037e-05,middle
149,3,"The final token ""completely"" ends an incomplete sentence.","Final token ""completely"" ends an incomplete sentence","Final token ""Welcome"" opens a complete sentence",True,0.07972934,0.0014350116,0.0022230968,0.0029378305189311504,0.0045944140292704105,0.0011337250471115112,0.9829785,0.9905787,0.0076001813,0.9965975880622864,0.9938520193099976,0.00021333924087230116,last
150,0,The text is a scientific journal abstract following IMRaD structure.,Scientific journal abstract following IMRaD structure,Amateur poetry chapbook following free-verse structure,True,0.29692423,0.035800546,0.01130861,0.010218004696071148,0.0011809170246124268,0.0012461347505450249,0.014345387,0.020711616,0.006366228,0.9984551668167114,0.9985617995262146,0.00012913257523905486,first
150,1,The Results section is now concluding with abundance results after evenness findings.,now concluding with abundance results after evenness findings,now opening with methods details before any findings,True,0.29692423,-0.00070279837,-0.004078895,0.010218004696071148,-0.0005809301510453224,-0.00037141330540180206,0.0023882748,0.0053533493,0.0029650745,0.9939990043640137,0.7281865477561951,0.00013367734209168702,first
150,2,The pattern repeats three parallel metrics for breeding neotropical landbirds.,The pattern established repeats three parallel metrics for breeding neotropical landbirds,The pattern established abandons all parallel metrics for hibernating arctic mammals,True,0.29692423,0.02219829,0.014920473,0.010218004696071148,0.003830975852906704,0.002564544789493084,-0.0010086127,0.0010241206,0.0020327333,0.99587482213974,0.12296047061681747,4.280647772247903e-05,middle
150,3,"The final token ""of"" ends ""The abundance of"", which opens a parallel sentence.","Final token ""The abundance of"" opens a parallel sentence","Final token ""The abundance declined."" closes an isolated sentence",True,0.29692423,0.0055472255,-0.0062488914,0.010218004696071148,0.0018471116200089455,-0.0011432738974690437,0.9531316,0.9752866,0.022155005,0.9973620772361755,0.9746988415718079,0.0007069189450703561,last
151,0,The text is a scientific/regulatory definition format establishing unit equivalencies for vitamin E.,Scientific/regulatory definition format establishing unit equivalencies for vitamin E,Casual/recipe blog format sharing serving suggestions for lemon cake,True,0.24162804,0.043669388,-0.043070197,0.009944884106516838,-0.0008163107559084892,-0.003966531716287136,0.97136915,0.9778813,0.006512149,0.9874890446662903,0.9927690029144287,0.0002259035682072863,first
151,1,The historical narrative requires completing the explanation of how biological equivalence is defined.,requires completing the explanation of how biological equivalence is defined,requires abandoning the explanation of how biological equivalence is defined,True,0.24162804,-0.0060152113,-0.006865829,0.009944884106516838,-1.721177250146866e-05,0.0006111208349466324,0.63756293,0.6844114,0.046848476,0.9994474053382874,0.9993104934692383,0.0001320680312346667,middle
151,2,"The final token ""activity"" ends an incomplete clause.","Final token ""activity"" ends an incomplete clause","Final token ""Pharmacopeia"" ends a complete clause",True,0.24162804,-0.0007224232,0.012337014,0.009944884106516838,-0.0038063181564211845,-6.37788325548172e-05,0.97948766,0.9874507,0.007963065,0.9952488541603088,0.9881247282028198,0.0003554014547262341,middle
151,3,Syntactic completion requires a that-clause or of-clause specifying the reference standard.,syntactic completion requires a that-clause or of-clause specifying the reference standard,"syntactic completion requires only a full stop, since the reference standard is already specified",True,0.24162804,-0.008818775,0.0021573156,0.009944884106516838,2.4079345166683197e-05,-0.00018296390771865845,0.013687506,0.020756423,0.0070689167,0.9980379939079285,0.9273914694786072,0.00031085542286746204,middle
152,0,The text is a scientific paper abstract in a formal academic register.,"Scientific paper abstract establishing gene characteristics and evolutionary biology findings, using formal academic register throughout","Tabloid horoscope column offering love predictions and lucky numbers, using breezy chatty register throughout",True,0.21182394,0.04393509,0.016500294,0.03279263153672218,0.005134768784046173,-0.0008840262889862061,0.0077674165,0.009135229,0.0013678119,0.9988656044006348,0.9838899374008179,7.789728988427669e-05,first
152,1,The data presented leads to explaining selective mechanisms.,"data presented (gene clustering, low expression, promiscuous sperm competition) leads to explaining selective mechanisms","data presented (gene clustering, low expression, promiscuous sperm competition) leads nowhere, with no mechanism ever explained",True,0.21182394,0.003834322,-0.0013468266,0.03279263153672218,-0.0011288411915302277,-0.0025485381484031677,0.3841686,0.3873728,0.0032042104,0.9993818998336792,0.9942775368690491,0.00013128785940352827,middle
152,2,"The final token ""rapid"" ends an incomplete phrase requiring a noun like ""evolution"".","Final token ""rapid"" ends an incomplete superlative phrase","Final token ""evolution"" ends a complete noun phrase",True,0.21182394,0.00730066,0.000972867,0.03279263153672218,0.008292894810438156,-0.003472479060292244,0.96448153,0.97963506,0.01515355,0.9964057207107544,0.9916531443595886,0.00031278104870580137,last
152,3,The next clause concerns protein evolution and molecular arms races.,a clause about protein evolution and molecular arms races,a clause about laboratory funding and ethics approvals,True,0.21182394,-0.0018682033,0.004240021,0.03279263153672218,-0.0003438293933868408,-0.003035780042409897,-0.0003379687,0.00031056063,0.0006485293,0.5088261961936951,0.5861610174179077,0.0018404979491606355,last
153,0,The text is a health/nutrition article with structured facts about a fruit.,"Health/nutrition article format: structured facts about jafra (Indian green plum), covering benefits, vitamins, and consumption advice in accessible prose","Crime/thriller novel format: tense scenes about a detective (Scotland Yard veteran), covering suspects, alibis, and a chase in breathless prose",True,0.1082315,0.12555325,0.012258083,0.006844446063041687,-0.0005315644666552544,-0.0021680891513824463,0.9927387,0.99580765,0.0030689256,0.9656726121902466,0.9861250519752502,0.0016808663494884968,first
153,1,The text is enumerating reasons why the fruit suits diabetics.,the text is enumerating reasons why jambolan suits diabetics,the text is enumerating reasons why jambolan harms diabetics,True,0.1082315,-0.0012788996,0.0056309476,0.006844446063041687,0.0010781902819871902,0.003742496483027935,0.99224466,0.9952408,0.0029961276,0.9987937211990356,0.998916745185852,0.0003622840449679643,middle
153,2,"The final token ""a"" begins a noun phrase mid-clause.","Final token ""have a"" begins a noun phrase mid-clause","Final token ""have none."" ends a verb phrase at clause end",True,0.1082315,0.0006445125,-0.0017344505,0.006844446063041687,0.0025447988882660866,0.0035939477384090424,0.9870849,0.992554,0.0054690754,0.9943419694900513,0.9932135343551636,0.00047316576819866896,last
153,3,The continuation is almost certainly a diabetes-relevant metric such as a low glycemic index.,"requiring immediate completion with a diabetes-relevant metric, almost certainly ""low Glycemic Index (GI)"" or similar numerical/medical descriptor","requiring immediate completion with a colour adjective, almost certainly ""deep purple skin"" or similar visual/aesthetic descriptor",True,0.1082315,0.12638314,0.021980897,0.006844446063041687,0.0015601739287376404,-0.0012881290167570114,0.014272963,0.018442696,0.0041697333,0.9357916116714478,0.9097417593002319,0.00034009540104307234,last
154,0,"The text is a personal narrative about a rescued or dead bird, with a compassionate reflective tone.","Personal narrative recount of a rescued/dead bird incident, establishing compassionate reflection tone","Corporate press release about a quarterly earnings result, establishing brisk promotional tone",True,0.34553823,0.061548352,-0.0152284205,0.0040414645336568356,-6.907572969794273e-05,-0.0007677935063838959,-0.062980115,0.3618454,0.42482552,0.970784068107605,0.9949573874473572,0.0007542343228124082,first
154,1,The narrative is moving toward discussion of window-related collision prevention.,strongly signaling the narrative is moving toward window-related collision prevention or mitigation discussion,strongly signaling the narrative is moving toward a recipe for the evening's dinner,True,0.34553823,0.033099204,0.017711073,0.0040414645336568356,0.002607217989861965,0.00166306272149086,0.04180623,0.05728448,0.015478254,0.9526201486587524,0.984794557094574,0.00022883177734911442,middle
154,2,"The final fragment ends in ""the"" and abruptly shifts to the home owner describing repeated window strikes.","Final fragment ""I've also hit it into the"" abruptly shifts to the home owner describing window strikes happening repeatedly","Final fragment ""I've also hit it into orbit."" smoothly continues the narrator describing a single lucky throw",True,0.34553823,0.072167546,0.041398555,0.0040414645336568356,9.227581231389195,1.3693118975497782,-0.45851725,0.018552268,0.47706953,0.9979883432388306,0.9988064765930176,9.081362804863602e-05,last
154,3,"The next token is almost certainly ""window"" or ""windows"".","next token almost certainly is ""window"" or ""windows,""","next token almost certainly is ""tree"" or ""trees,""",True,0.34553823,0.0052473843,0.003323555,0.0040414645336568356,-0.00017916015349328518,-0.0012922559399157763,0.11083841,0.1345538,0.023715392,0.997127115726471,0.9969779253005981,0.0003964521747548133,last
155,0,The text is a journalistic news report about an environmental incident with uncertain causation.,Journalistic/news report register establishing environmental incident narrative with uncertainty about causation,Fairy-tale/bedtime story register establishing enchanted forest narrative with certainty about the villain,True,0.13250937,0.009329021,0.0009107888,0.010291676968336105,0.006234684959053993,0.0009907139465212822,0.94419193,0.94944394,0.0052520097,0.9784625768661499,0.9580866098403931,0.00027105765184387565,first
155,1,The text signals a diagnostic investigation in progress.,The text signals a diagnostic investigation in progress,The text signals a closed case with no investigation,True,0.13250937,-0.0017906576,-0.0010354221,0.010291676968336105,0.00010688789188861847,3.404822200536728e-05,0.9917577,0.9925867,0.0008289659,0.9995235204696655,0.9988172650337219,0.00010387194924987853,middle
155,2,"The final phrase ends in ""find"" mid-sentence and requires a direct object.","Final phrase ""Scientists are now examining the dead birds, trying to find"" is mid-sentence requiring direct object","Final phrase ""Scientists are now examining the dead birds, trying to rest."" is sentence-final requiring no object",True,0.13250937,0.31298703,0.24526955,0.010291676968336105,3.2662970013916492,0.11299439147114754,0.8806954,0.934065,0.053369604,0.9982672929763794,0.9963685274124146,0.00032142389682121575,last
155,3,"The likely direct object is ""the cause"" or evidence of toxins.","likely ""the cause,"" ""signs of toxins,"" or ""pathogens/damage levels.""","likely ""a buyer,"" ""cheaper flights,"" or ""parking/hotel deals.""",True,0.13250937,0.034928948,0.028422251,0.010291676968336105,0.009929778054356575,0.0002478640526533127,0.009249881,0.010287564,0.0010376831,0.9994126558303833,0.9991082549095154,0.00010325366019969806,last
156,0,"The text is a botanical/taxonomic reference compilation defining ""pine"" across sources.","Botanical/taxonomic reference compilation: entries follow dictionary and encyclopedia formats defining ""pine"" across sources","Sports/gossip magazine compilation: entries follow interview and rumour formats profiling ""strikers"" across clubs",True,0.19501601,0.0060102493,-0.003631711,0.00874020904302597,-0.004909340059384704,-0.003178163431584835,0.7246595,0.73779535,0.013135864,0.865855872631073,0.9508495926856995,0.0016846046783030033,first
156,1,The passage is elaborating a specific Pinus variety's distinguishing features.,the passage is elaborating a specific Pinus variety's distinguishing features,"the passage is summarising the whole genus's shared, undistinctive traits",True,0.19501601,0.013304666,0.00516586,0.00874020904302597,-0.0009861243888735771,-0.000171697698533535,0.9623833,0.9795958,0.017212505,0.9982646107673645,0.9986159801483154,9.353942732559517e-05,middle
156,2,"The final fragment ending in ""growth"" ends mid-description.","Final fragment ""the early horizontal growth"" ends mid-description","Final fragment ""the early horizontal branches."" ends the description",True,0.19501601,0.026408598,0.0043504685,0.00874020904302597,-8.453615009784698e-05,0.00024289265275001526,0.044333573,0.08484377,0.040510196,0.06117082014679909,0.8560280799865723,0.19215910136699677,last
156,3,A continuation about growth habit or branching pattern is expected.,expecting continuation about growth habit or branching pattern,expecting continuation about timber prices or export tariffs,True,0.19501601,-0.012462154,-0.0038270652,0.00874020904302597,-0.0031316448003053665,-0.00013305898755788803,0.023032574,0.024355939,0.0013233654,0.8944028615951538,0.14711880683898926,0.0007397079025395215,last
157,0,The text has a health/wellness advocacy tone about skin care myths.,Health/wellness advocacy tone establishing expertise about skin care myths,Stock-market newsletter tone establishing expertise about bond yields,True,0.2077085,0.007588327,-0.00067301095,0.025206508114933968,0.0010485202074050903,0.012655401602387428,0.8829458,0.89265144,0.009705684,0.9944251775741577,0.9953946471214294,8.271401020465419e-05,first
157,1,The author is building toward explaining negative effects of constant exfoliation on aging skin.,the author is building toward explaining negative effects of constant exfoliation on aging skin,the author is building toward praising the rejuvenating benefits of constant exfoliation on aging skin,True,0.2077085,0.008130342,0.026150927,0.025206508114933968,0.007051257416605949,0.011308019980788231,0.087113656,0.0883193,0.0012056434,0.9991083741188049,0.997124969959259,0.0001016219102893956,middle
157,2,"The final token ""a"" leaves a cause-and-effect construction mid-sentence requiring a noun phrase.","""Repeated abrasion of skin causes a"" is a cause-and-effect construction mid-sentence requiring a specific medical or physiological noun phrase","""Repeated abrasion of skin causes nothing."" is a finished dismissal at sentence end requiring no further noun phrase",True,0.2077085,0.09692483,-0.009118363,0.025206508114933968,0.0470720361918211,-0.009803258813917637,0.92858154,0.9399944,0.011412864,0.9980947375297546,0.9282865524291992,0.00016968027921393514,last
157,3,The sentence promises a consequence describing how skin responds negatively to friction.,The sentence promises an ongoing consequence describing how skin physically responds negatively to mechanical friction,The sentence promises a brief anecdote describing how the author cheerfully ignores mechanical friction,True,0.2077085,-0.010296181,-0.0036280304,0.025206508114933968,-0.004342341795563698,0.006466822698712349,0.9892628,0.99188,0.0026171925,0.9957152009010315,0.9423058032989502,0.00010886655218200758,last
158,0,The text has the structure of a scientific paper abstract/results section listing sequential findings.,"Scientific paper abstract/results structure (Spanish academic journal), listing sequential findings","Fantasy novel prologue structure (English paperback), narrating a dragon's awakening",True,0.20147792,0.0679557,0.04045631,0.060781143605709076,-0.025752633810043335,-0.007888004183769226,0.6515041,0.69962865,0.048124526,0.9703112840652466,0.9405186176300049,0.0012093910481780767,first
158,1,The text continues an enumeration of product characteristics and stability data.,Continuation of enumerated product characteristics and stability data,Abrupt start of an unrelated author biography and funding statement,True,0.20147792,0.008844465,0.007242337,0.060781143605709076,-0.012377433478832245,-0.0125657320022583,0.95976514,0.97198874,0.01222359,0.9993190765380859,0.9981921315193176,7.321095472434536e-05,middle
158,2,"The final phrase ending in ""glass"" is mid-sentence, describing a container/storage condition.","when stored in amber glass"" is mid-sentence describing a container/storage condition","when stored in amber bottles."" is sentence-final describing a completed storage condition",True,0.20147792,0.29041764,0.007712081,0.060781143605709076,6.849309779703617,-0.006913833320140839,0.9307277,0.9629624,0.03223464,0.9955980181694031,0.9897153973579407,0.0007511803414672613,last
158,3,Immediate completion naming a container or vial type is required.,requiring immediate completion naming a container or vial type,requiring immediate completion naming a statistical test or p-value,True,0.20147792,-0.014704749,-0.011522308,0.060781143605709076,-0.020146675407886505,-0.01987280696630478,-0.002907531,0.0010261664,0.0039336975,0.8989570736885071,0.8050528764724731,0.002036823658272624,last
159,0,The text is an academic citation/author affiliation list expecting institutional names.,"Academic citation/author affiliation list format, expecting institutional names continuing after established pattern","Casual text-message thread format, expecting emoji replies continuing after established banter",True,0.30625454,0.020917207,0.015668005,0.05606890842318535,0.01041196659207344,0.0031459778547286987,0.56332046,0.7620123,0.19869183,0.9982701539993286,0.9861602187156677,5.9573849284788594e-05,first
159,1,International affiliations are expected to continue with Indonesian local partners.,suggesting international affiliations continue with Indonesian local partners,"suggesting the affiliations stop here, with no Indonesian partners named",True,0.30625454,0.0016812086,0.0013265014,0.05606890842318535,-0.0021034367382526398,-0.0009238682687282562,0.00015906306,0.00032057185,0.0001615088,0.9994490742683411,0.998568058013916,0.0001221431593876332,middle
159,2,"The final fragment ending in ""Community"" is a mid-institution name requiring a completing word.","Final fragment ""Center for Research and Community"" is mid-institution name, immediately requiring its completing word(s)","Final fragment ""Center for Research and Development."" is a finished institution name, requiring no further word(s)",True,0.30625454,1.0418521,0.15798217,0.05606890842318535,7.152966011315584,0.044176291674375534,0.98091793,0.9890753,0.008157346,0.99698406457901,0.9979586601257324,0.0008007404976524413,middle
159,3,"The likely completing word is ""Service"" or ""Pengabdian"".","likely ""Service"" or ""Pengabdian"" (Indonesian institutional convention for ""Community Service"")","likely ""Garden"" or ""Kebun"" (Indonesian institutional convention for ""Community Garden"")",True,0.30625454,0.0825789,0.08966711,0.05606890842318535,0.06130171939730644,0.016834136098623276,0.77673715,0.8436267,0.06688951,0.9976845979690552,0.9964556694030762,0.0002531280624680221,middle
160,0,The text is a biographical/historical register about a 19th century physician named von Graefe.,Biographical/historical register about a 19th century ophthalmology physician named von Graefe,Speculative/futuristic register about a 23rd century starship captain named Vega,True,0.22103399,0.031704515,0.01439704,0.05784977972507477,0.005565375089645386,0.029270127415657043,0.2664234,0.46983206,0.20340867,0.49247580766677856,0.9497084021568298,0.008269145153462887,first
160,1,"""is known through"" signals a pivot to his enduring fame, the eponymous Graefe's disease.","""is known through"" signals a pivot to his enduring fame — specifically the eponymous Graefe's disease","""is known through"" signals a return to his ordinary obscurity — specifically his unremarkable village practice",True,0.22103399,-0.0009022057,-0.0058812946,0.05784977972507477,-0.03708558715879917,-0.030606528744101524,0.08018681,0.09642315,0.016236342,0.9996417760848999,0.9995384216308594,6.577541353181005e-05,middle
