idx,claim_id,claim,excerpt,anchored,L_h_orig,S_h,I_h,L_o_orig,S_o,I_o,S_x,p_entail,p_contra,snippet
273,1,The sentence suggests a third item in a list of four perspectives about embodiment and ecology.,suggests a third item completing the list of four perspectives about embodiment and ecology.,True,0.28194848,-0.005512446165084839,-0.009191900491714478,0.19357675313949585,0.016702502965927124,0.0024210959672927856,-0.31990206,0.29085058,0.61075264,middle
273,2,"The final token ""existence."" closes a clause mid-sentence.",,False,0.28194848,,,0.19357675313949585,,,0.96040016,0.9787426,0.01834245,unanchored
274,0,The text describes qualities of her poetry.,,False,0.25554043,,,0.0027016105595976114,,,0.35263777,0.551124,0.1984862,unanchored
274,1,"The qualities include clear, concise communication with imagery.","""A clear, concise communication with imagery""",True,0.25554043,0.0056371986865997314,0.005663812160491943,0.0027016105595976114,0.0016136027406901121,0.0008114806842058897,0.66891307,0.68647176,0.017558698,middle
275,0,The blog post combines hands-on learning with an Easter color activity.,Early childhood educator blog post combining hands-on learning with an Easter color activity,True,0.18457587,0.011122658848762512,0.016933441162109375,0.19850227236747742,0.02676442265510559,0.02586081624031067,0.9895462,0.99258435,0.0030381521,first
275,1,The text signals a pivot from creative play to formal learning.,But while that's great practice...But,True,0.18457587,0.011593088507652283,0.007148295640945435,0.19850227236747742,0.015937909483909607,0.006682693958282471,-0.0042705643,0.0010207767,0.005291341,middle
275,2,The explanation suggests the need for formal problem solving.,we also want to add some formal problem solving,True,0.18457587,0.02403135597705841,0.024412229657173157,0.19850227236747742,0.008541807532310486,0.013078153133392334,0.0008441033,0.014596115,0.013752012,last
276,0,The article is about chemical inspection equipment knowledge.,English article about some chemical inspection equipment knowledge,True,0.11790442,0.0011542737483978271,0.007463015615940094,0.05660107731819153,-0.00016490742564201355,0.018418341875076294,-0.9868508,0.0027633836,0.9896142,first
277,0,The post discusses Chemistry concepts and their relation to the human body.,Egyptian/Arabic language blog post with an informative/explanatory tone discussing Chemistry concepts and its relationship to the human body.,True,0.16971867,0.02100512385368347,0.05525381863117218,0.028355609625577927,0.013765670359134674,0.02919761836528778,-0.98037136,0.0012697693,0.9816411,first
277,1,The text sets up a悬念 (suspense) with a question about life and death.,"""Now many students are asking me the question : Is man alive or dead? The answer""",True,0.16971867,-0.026190370321273804,-0.004724472761154175,0.028355609625577927,0.0035034194588661194,0.021946940571069717,0.87403625,0.9278041,0.053767867,middle
277,2,The post implies a complex answer to a question.,"""The answer is not simple... The answer... The answer is... """,True,0.16971867,-0.000979781150817871,-0.007580935955047607,0.028355609625577927,-0.004216428846120834,-0.009707096964120865,0.98127216,0.9832114,0.001939264,last
278,0,The text discusses a Markov chain's property of remaining constant,building toward a key claim about the property of the Markov chain remaining constant,True,0.29466248,0.0016568303108215332,0.01442769169807434,0.05734384432435036,0.0033358708024024963,0.024801429361104965,-0.82847756,0.029651726,0.85812926,middle
278,1,The system stays stationary meaning Time is independent,The system stays stationary meaning Time is independent,True,0.29466248,0.004001975059509277,0.006309032440185547,0.05734384432435036,-0.0019209496676921844,0.0034745559096336365,-0.17882764,0.044296574,0.22312422,middle
278,2,"The final token ""In"" opens a quoted expression mid-sentence","Final token ""In"" opens a quoted expression mid-sentence",True,0.29466248,0.0019207894802093506,0.2328757643699646,0.05734384432435036,-0.00039476528763771057,0.06804753467440605,0.5236234,0.7455448,0.22192138,last
279,0,The text discusses cell death mechanisms in plant immunity.,Scientific journal article (Cell Biology) with review structure discussing cell death mechanisms in plant immunity,True,0.18172008,-0.001840442419052124,0.020332083106040955,8.10895289760083e-05,-3.6780984373763204e-06,-6.379089609254152e-05,-0.9953353,0.00011361597,0.9954489,first
279,1,The sentence mentions a review article by Rifai and Basson (2000).,,False,0.18172008,,,8.10895289760083e-05,,,-0.9767249,0.007470524,0.9841955,unanchored
279,2,The citation is part of a literature review context.,"which is currently under review (Holmes and Thompson, 20",True,0.18172008,0.004703626036643982,0.00416015088558197,8.10895289760083e-05,-6.025823677191511e-05,-5.5723699915688485e-05,0.14132357,0.14447674,0.00315318,middle
280,0,"The text discusses indoor plant care, focusing on the Peace Lily.","Indian lifestyle/blog article format with descriptive prose around indoor plant care, listing benefits and varieties of Peace Lily plant.",True,0.15297337,0.008424758911132812,0.11854968965053558,0.1348753124475479,-0.0011627525091171265,0.10894325375556946,-0.99910057,9.039187e-05,0.999191,first
280,1,The explanation suggests a sentence about plant height is incomplete.,,False,0.15297337,,,0.1348753124475479,,,0.96295637,0.97926325,0.016306859,unanchored
281,0,The article discusses brain inflammation mechanisms and pain research using neuroimaging.,discussing brain inflammation mechanisms and pain research using neuroimaging.,True,0.2422517,0.0024870187044143677,0.004618600010871887,0.049456797540187836,-0.001489594578742981,-0.009666454046964645,0.97230595,0.9735826,0.0012766813,first
281,1,The sentence mirrors the article's conclusion about future research implications for CRPS.,"mirrors the article's conclusion, completing a statement about future research implications for the disorder",True,0.2422517,0.014075636863708496,0.022491276264190674,0.049456797540187836,0.0053320229053497314,0.0008886568248271942,0.98239094,0.9901376,0.007746631,middle
281,2,The explanation expects a closing clause or affirmation about CRPS.,"strongly expecting ""in particular"" or ""specifically"" or ""a disorder"" or similar.",True,0.2422517,0.03684648871421814,0.03336015343666077,0.049456797540187836,0.07109610736370087,0.13892803341150284,0.097271904,0.106989056,0.00971715,last
282,0,The NCDD program resources webpage lists educational professional development sessions.,"NCDD program resources webpage format with educational professional development sessions listing topics around health and wellness, social policy, and aging matters for NIA members.",True,0.2301915,0.01221168041229248,0.009214326739311218,0.06332410871982574,-0.007791236042976379,-0.021748311817646027,0.05343776,0.06617221,0.012734455,first
283,0,The text implies a clause completing the historical context.,whose discoveries and geological research have fascinated researchers for decades,True,0.13882294,-0.002900838851928711,0.01552613079547882,0.0008918367093428969,-0.00042822741670534015,0.006517211091704667,0.98036534,0.98683524,0.006469892,middle
283,1,The sentence structure suggests an expected continuation.,and has fascinated scientists for decades,True,0.13882294,-0.0034782886505126953,0.0014826059341430664,0.0008918367093428969,-0.0003529238747432828,0.0008398465579375625,0.7831923,0.7871105,0.0039182077,last
284,0,The website celebrates plants and sustainability.,"celebrating plants and sustainability,",True,0.22053963,0.05331912636756897,0.01447954773902893,0.08637804538011551,0.007431916892528534,0.001989029347896576,0.0042435816,0.005149941,0.0009063594,first
284,1,The text promises a continuation of humanity's relationship with time/circadian cycles.,promising continuation of humanity's long relationship with time/circadian cycles.,True,0.22053963,0.010853022336959839,0.0027582943439483643,0.08637804538011551,0.0073073506355285645,-0.0028177350759506226,2.2177119e-05,0.0022820588,0.0022598817,middle
284,2,"The final token ""time,"" strongly expects continuation.","strongly expects continuation like ""and our biological clocks were established,""",True,0.22053963,0.004120483994483948,0.0027905702590942383,0.08637804538011551,0.016215741634368896,0.007452338933944702,0.029390782,0.044819653,0.015428872,last
285,0,The text discusses a limitation in using ball collisions for simulating snow.,"""Now since i cannot use the collisions to make the balls bounce ... to make""",True,0.31220993,0.009322494268417358,0.019985735416412354,0.22732047736644745,-0.016058310866355896,0.048899486660957336,-0.2692149,0.006464389,0.2756793,middle
286,0,Pre-bedtime caffeine can negatively affect sleep.,Another theory suggests pre-bedtime caffeine can negatively affect sleep,True,0.2014295,-0.0009601116180419922,0.0018177330493927002,0.15123595297336578,-0.009791001677513123,-0.04421992599964142,0.003830711,0.009218084,0.005387373,middle
286,1,Caffeine causes brain arousal.,it causes your brain,True,0.2014295,-0.0030230730772018433,-0.004065603017807007,0.15123595297336578,-0.017735779285430908,-0.01153653860092163,0.0009942022,0.0023633277,0.0013691254,middle
287,0,Search terms that are too specific can limit results.,If too specific your term may limit results.,True,0.17752825,0.00039030611515045166,0.0041167885065078735,0.046759702265262604,0.005075637251138687,-0.0008420310914516449,0.93940717,0.9403289,0.0009217283,middle
287,1,A broader term can help when search terms do not find exact results.,A broader term can help,True,0.17752825,0.0029005706310272217,0.007272660732269287,0.046759702265262604,0.00021104514598846436,-0.006555337458848953,0.9770128,0.9776413,0.00062847027,middle
287,2,Sometimes a more general term will work better.,,False,0.17752825,,,0.046759702265262604,,,0.98858196,0.9895111,0.00092914345,unanchored
288,0,The text suggests a humanities or social studies course context.,suggesting a humanities or social studies course context focusing on American history and racism.,True,0.13232283,0.009167522192001343,0.0025989264249801636,0.0899701789021492,-0.016757570207118988,0.008705280721187592,0.019014696,0.021429623,0.0024149262,first
288,1,The phrase implies an expected second question about societal impacts.,implies a paired assignment question expects a second question about societal impacts or a broader thematic statement about US identity or historical development.,True,0.13232283,0.005079939961433411,0.005124449729919434,0.0899701789021492,-0.020167380571365356,0.0006197616457939148,0.9299134,0.93777716,0.00786374,middle
288,2,"The text ends with an incomplete noun phrase ""shaped.""",,False,0.13232283,,,0.0899701789021492,,,0.97564864,0.9868773,0.011228683,unanchored
289,0,The sentence mirrors the title's focus,"""Evidence suggests that variation in storage and quality of red blood cells may influence postoperative outcomes""",True,0.2607097,0.014539152383804321,-0.021006926894187927,0.06013461947441101,0.01095782220363617,-0.0009889528155326843,0.5345155,0.5439668,0.009451316,middle
289,1,The explanation describes characteristics of the blood product,continuing to describe characteristics of the blood product or its efficacy factors,True,0.2607097,0.0027775466442108154,-0.015722408890724182,0.06013461947441101,0.0036346912384033203,-0.005583595484495163,0.9644864,0.96648026,0.0019938494,middle
290,0,"The explanation describes the progression sequence of ""Oxford Reading Tree"" phonics scheme books.","UK primary school subject book description format with structured features listing, showing a progression sequence of books for ""Oxford Reading Tree"" phonics scheme.",True,0.23064521,-0.002615407109260559,0.06558164954185486,0.11163374781608582,-0.023600347340106964,0.009449101984500885,-0.5822471,0.008594122,0.5908412,first
290,1,The sentence structure mirrors an enumerated list pattern describing curriculum progression milestones.,"The sentence structure ""Book 4: The focus of Book 1–3 establishes sound skills; topics include... - Levels 1 and 2"" mirrors an enumerated list pattern describing curriculum progression milestones.",True,0.23064521,-0.0040334612131118774,0.03986656665802002,0.11163374781608582,0.0033666566014289856,0.20494303107261658,0.64540875,0.7034327,0.058023904,middle
290,2,The explanation indicates an expectation for further curriculum details.,"Final token "" - "" continues the second item in the bulleted list mid-description (""Level 2 introduces new words and longer texts. / Level 1 develops fluency...""), strongly expecting ""Level 3 introduces grammar concepts"" or ""The remaining units develop comprehension and vocabulary skills"" or similar curriculum detail following.",True,0.23064521,0.041889727115631104,0.03871294856071472,0.11163374781608582,0.15841957926750183,-0.05131818354129791,-0.00043070212,0.0016938035,0.0021245056,last
291,0,The explanation discusses product/technical marketing benefits of concrete homes.,"Product/technical marketing format with bullet points listing benefits of concrete homes,",True,0.18722823,0.00025215744972229004,0.04363533854484558,0.012280719354748726,-0.0008152294903993607,0.07954908721148968,-0.99891794,0.0001030118,0.99902093,first
291,1,The text suggests a concluding list item about design flexibility.,"Less formal 'custom built' homes tend to allow more design features like additions, shaping, rooflines, peaks, etc.",True,0.18722823,-0.0010840445756912231,0.00293181836605072,0.012280719354748726,-0.004372265189886093,4.041939973831177e-05,0.4106192,0.41731194,0.0066927276,middle
291,2,"The explanation indicates an expectation for additional content after ""etc.""","inal token ""etc"" ends an incomplete list (""ability to add features like angles, curves, variations, windows and holes, etc"")",True,0.18722823,0.006789937615394592,0.09716758131980896,0.012280719354748726,0.0030881185084581375,-0.004619966726750135,0.9800551,0.98419684,0.004141769,last
292,0,The text discusses an NHS overview document for social care professionals.,"UK NHS overview document with plain-language health guidance, explaining nursing standards and values for social care professionals,",True,0.1206544,0.024098210036754608,0.09658753126859665,0.003268743399530649,0.0024559693410992622,0.01026931731030345,-0.50967467,0.0021560271,0.5118307,first
293,0,The explanation discusses the structure of Wikipedia articles.,"Wikipedia article structure with free culture wiki (""Project:WikiProject Commons""),",True,0.26099676,-0.004567354917526245,-0.007828444242477417,0.008357456885278225,0.002864362671971321,0.009243982844054699,-0.024401605,0.0041589797,0.028560584,first
293,1,The explanation mentions concerns about Wikimedia Commons.,Wikinews has just raised concerns about Wikimedia Commons as a proprietary resource;,True,0.26099676,-0.0039758384227752686,-0.002694636583328247,0.008357456885278225,0.0006141280755400658,0.002747565507888794,-0.37487844,0.012538935,0.38741738,middle
293,2,The explanation suggests a link to another project.,see Wik,True,0.26099676,0.004069626331329346,0.008002042770385742,0.008357456885278225,-0.0009665265679359436,0.00134379044175148,0.99278826,0.99522406,0.0024357936,middle
294,0,The text discusses the sequence of Evolution concept & Cosmology in the Quran.,Indian Spirituality/Science Writer's blog post establishing sequence about Evolution concept & Cosmology in Quran,True,0.2980825,0.004096716642379761,0.017445236444473267,0.3092772364616394,-0.022571295499801636,0.029850482940673828,-0.69311374,0.0030106893,0.69612443,first
294,1,The paragraph suggests a logical progression to explain the order of first principle of Matter/Creation.,Now Lets Check About Those Three Types Of Creation And From First,True,0.2980825,-0.002969980239868164,0.017317533493041992,0.3092772364616394,-0.007846981287002563,0.07476672530174255,0.9500911,0.9618611,0.011769951,middle
294,2,"The final token ""First"" is part of an incomplete question bullet point.",So lets Talk About First,True,0.2980825,-0.006629258394241333,0.02599737048149109,0.3092772364616394,-0.02255690097808838,-0.025142043828964233,0.9219492,0.9578772,0.03592799,last
295,0,The text discusses a structured curriculum document format.,Structured curriculum document format with a mathematical task prompt followed by a course description,True,0.6621532,-4.76837158203125e-07,0.017352163791656494,1.6145399808883667,0.05425834655761719,-0.23918771743774414,0.98973507,0.9935795,0.003844435,first
295,1,The phrase is a citation/comparison clause.,,False,0.6621532,,,1.6145399808883667,,,0.9425788,0.9666246,0.024045853,unanchored
295,2,The text implies a definition of unit circle relationships.,implying a definition of unit circle relationships.,True,0.6621532,0.00509113073348999,0.03201216459274292,1.6145399808883667,-0.1425999402999878,-0.2956937551498413,0.54536843,0.61100614,0.065637685,middle
296,0,"The blog post includes a video link about ""public learning"".","Blog post from an educational literacy expert shares a short video link about ""public learning""",True,0.265308,0.0026678740978240967,-0.036830171942710876,0.2565564811229706,-0.010381042957305908,-0.12755729258060455,-0.5814435,0.11776613,0.69920963,first
296,1,The text suggests related posts about COVID-19 and student agency.,"""You might also be interested in his other related posts about COVID-19 and student agency""",True,0.265308,-0.00010526180267333984,0.005608856678009033,0.2565564811229706,-0.016428232192993164,-0.011541128158569336,-0.00095234107,0.0007570637,0.0017094048,middle
297,0,The text describes a specific behavior subcategory of sexually abusive behaviors.,,False,0.57695395,,,0.4584583640098572,,,0.3278855,0.64410466,0.31621915,unanchored
297,1,"The text expects continuation of the phrase ""Sex desire sex when"".",,False,0.57695395,,,0.4584583640098572,,,0.08246338,0.099974796,0.017511409,unanchored
298,0,The query is informal and seeks design patterns.,"""Is it possible to list design patterns instead of Codegen or similar components?""",True,0.24321154,0.028095394372940063,0.014326483011245728,0.2337697148323059,0.025825023651123047,0.010927706956863403,0.63149995,0.6413239,0.009823955,first
298,1,The response suggests listing pattern ideas.,"""So looking for the actual pattern(s) you need to create this pipeline or similar options? I can list some ideas?""",True,0.24321154,0.0004143714904785156,0.02121424674987793,0.2337697148323059,-0.03724531829357147,0.04314219951629639,0.004049979,0.0050650295,0.0010150502,middle
299,0,Common problems include blocked valves or filters.,"Another common problem is when the valve or filter gets blocked,",True,0.19962202,0.00379142165184021,0.007857456803321838,0.1610843390226364,-0.011697843670845032,-0.010448649525642395,-0.008512908,0.0113776615,0.01989057,middle
299,1,Blocked valves or filters cause similar issues to thermostat misfires.,causing blockages that mimic the same issue,True,0.19962202,-6.9141387939453125e-06,0.003766000270843506,0.1610843390226364,0.0016780197620391846,-0.026385515928268433,0.39490357,0.40572637,0.010822806,middle
300,0,The explanation focuses on smartphone security for healthcare professionals.,Blog-style article tone with expert advice about smartphone security for healthcare professionals,True,0.1247605,0.008956514298915863,0.006353490054607391,0.04166122525930405,0.002064742147922516,-0.007930576801300049,0.98899287,0.99333537,0.004342504,first
300,1,The text emphasizes the importance of monitoring security on personal devices.,"While protecting your own home computer is important, the same mindfulness also applies to the devices your doctor's office uses.",True,0.1247605,0.003269799053668976,0.009487129747867584,0.04166122525930405,-0.00928039476275444,0.010031308978796005,0.99638087,0.99742365,0.0010427844,middle
301,0,The sentence structure implies a numbered or sequential process description is expected next.,,False,0.14221872,,,0.050761397927999496,,,0.98180395,0.9877758,0.005971853,unanchored
301,1,"The final token ""To"" opens an instructional clause that expects a verb phrase.",,False,0.14221872,,,0.050761397927999496,,,0.90251297,0.92777425,0.025261281,unanchored
302,0,Compile-time string literals are faster than reflection.,An advantage of a compile-time string literal is that it is faster than a reflection.,True,0.28657216,-0.019371479749679565,-0.007858991622924805,0.039725109934806824,-0.008966200053691864,-0.006001271307468414,-0.00035686034,0.0011631853,0.0015200457,middle
302,1,String literals can be misleading due to potential changes.,,False,0.28657216,,,0.039725109934806824,,,0.89781755,0.90732336,0.009505829,unanchored
303,0,The article focuses on international study benefits for women.,informative article on international study for women,True,0.1466071,-0.0032588839530944824,-0.0051094889640808105,0.09927890449762344,-0.0074657052755355835,0.0014006942510604858,-0.016877867,0.0040318137,0.020909682,first
303,1,The explanation describes a second attribute of vocational college courses.,describes a second attribute about vocational college course content,True,0.1466071,0.0070005059242248535,0.005758702754974365,0.09927890449762344,-0.0007196664810180664,-0.003570772707462311,0.9807139,0.985241,0.004527065,middle
303,2,"The incomplete clause ends with ""that"".","""that"" ends an incomplete clause",True,0.1466071,0.0006117820739746094,0.001574873924255371,0.09927890449762344,-0.002397701144218445,-0.0007125735282897949,0.9671733,0.9823691,0.015195841,last
304,0,The question asks about specific evidence points from the testimonial.,,False,0.37134534,,,1.513871431350708,,,0.9921236,0.9950728,0.0029491792,unanchored
304,1,The explanation expects an answer using the proposed evidence to evaluate scientific reasoning.,,False,0.37134534,,,1.513871431350708,,,0.32036853,0.328123,0.0077544847,unanchored
304,2,"The prompt structure includes ""What evidence from part of Martin's testimony"".","""What evidence from part of Martin's testimony""",True,0.37134534,0.0022127926349639893,0.0018163025379180908,1.513871431350708,-0.0744631290435791,-0.3240044116973877,0.9914551,0.9951727,0.0037175787,last
305,0,The text describes a product listing format for a makeup product.,Product listing format with beauty/health ingredient description listing ingredients for a naturally formed makeup product,True,0.18677956,0.09383994340896606,0.018013134598731995,0.00610393239185214,0.01569249900057912,-0.00045576179400086403,-0.82646894,0.057513233,0.8839822,first
305,1,The phrase mentions Sodium Hyaluronate and Titanium as ingredients.,"""Ingredients/Ingredients : Organic, Non Toxic- Ingredients Include : Sodium Hyaluronate, Titanium""",True,0.18677956,0.002858981490135193,0.003886401653289795,0.00610393239185214,0.0004723002202808857,-0.000857694074511528,0.9711791,0.98482126,0.013642137,middle
305,2,"The explanation expects ""Dioxide"" to follow ""Titanium"" in the ingredient list."," ""Titanium"" is mid-list after ""Titanium,"" part of a parenthetical ingredient ingredient list specifying a compound (""Titanium"")",True,0.18677956,0.009309813380241394,0.3470161557197571,0.00610393239185214,-0.0026261142920702696,0.8749469523318112,0.22877966,0.25160718,0.02282752,last
306,0,"The paragraph structure ""Let's Honor The History"" signals a second section or concluding point.","The paragraph structure ""Let's Honor The History"" signals a second section or concluding point, likely listing or honoring the activism and struggles behind Pride Month, or a call to remember the LGBTQ+ movement's roots and challenges.",True,0.15257448,0.017988741397857666,0.016461774706840515,0.06214746832847595,-0.028806626796722412,0.008961424231529236,0.5998329,0.6194359,0.019603033,middle
306,1,"The final token ""History"" ends a phrase (""Understand the History""), part of a third section header pattern.","Final token ""History"" ends a phrase (""Understand the History""), part of a third section header pattern (""Remember the History""), strongly anticipating continuation",True,0.15257448,0.13157489895820618,0.8915180563926697,0.06214746832847595,0.07465682923793793,14.263244301080704,0.76807994,0.8043655,0.0362856,last
307,0,The product dimensions include height and depth measurements.,Height : 15″ Depth : 15.5,True,0.3989118,0.0043375492095947266,0.05695876479148865,0.03947240486741066,-0.0088010523468256,0.008366204798221588,0.9151727,0.9417849,0.026612226,middle
307,1,"The numeric value ""25"" is part of an incomplete unit expression.","Final token ""25"" closes a numeric value mid-expression",True,0.3989118,0.0018971264362335205,0.050584375858306885,0.03947240486741066,0.008052553981542587,-0.02553404774516821,0.97689897,0.9872115,0.010312543,last
308,0,The product description highlights eco-friendly bamboo fabric hair bands.,highlighting eco-friendly bamboo fabric hair band.,True,0.17079102,0.0012918859720230103,0.002221226692199707,0.0654318556189537,-0.0071757398545742035,-0.009980008006095886,-0.9555512,0.0092302635,0.96478146,first
308,1,The description begins with listing features.,The product description begins listing features,True,0.17079102,0.00022004544734954834,0.0010970383882522583,0.0654318556189537,-0.00018090754747390747,0.0008747875690460205,0.7435667,0.8645323,0.120965615,middle
308,2,The first bullet lists key functional benefits or product specifications.,strongly implying the first bullet lists key functional benefits or product specifications,True,0.17079102,-0.0012359023094177246,0.0014197677373886108,0.0654318556189537,5.319714546203613e-05,0.006553240120410919,0.9731075,0.9788264,0.0057188985,middle
308,3,The text ends with an incomplete phrase about holding hair.,,False,0.17079102,,,0.0654318556189537,,,0.98193955,0.9904377,0.00849813,unanchored
309,0,The text describes particle physics collaboration results.,Particle physics collaboration result format with numerical bounds on decay branching ratios,True,0.3784673,0.03783220052719116,0.08997365832328796,0.061031192541122437,-0.01160307228565216,0.04081207513809204,0.89854527,0.9099102,0.011364943,first
309,1,The new limits include a branching ratio less than 0.28 fb.,The new limits are: branching ratio < 0.28 fb for both states,True,0.3784673,0.005602419376373291,0.07792764902114868,0.061031192541122437,0.0037190020084381104,-0.004646375775337219,-0.43526363,0.18807687,0.6233405,middle
309,2,The text expects a specific numerical bound for b.,,False,0.3784673,,,0.061031192541122437,,,0.91348433,0.95149314,0.038008798,unanchored
310,0,The text suggests a rhetorical question about the attribution of illnesses and deaths to insects.,"""While many illnesses and injuries observed in cows are certainly attributed to insects... Just how many cases of illness or death can be attributed""",True,0.19366105,2.695620059967041e-05,0.01740686595439911,0.011087195947766304,-0.0012176567688584328,-0.0021746885031461716,0.98599976,0.99162614,0.005626408,middle
310,1,The text implies a broader statistic or mystery about health causes.,suggests a rhetorical question implying a broader statistic or mystery about health causes,True,0.19366105,0.0057463496923446655,0.005932018160820007,0.011087195947766304,0.001037146896123886,0.0012226495891809464,0.95669144,0.962448,0.005756556,middle
310,2,The text continues a pattern about hidden benefits.,continuing a pattern about hidden benefits,True,0.19366105,0.0025687217712402344,0.001528218388557434,0.011087195947766304,-0.0010350262746214867,-0.00016674213111400604,-0.50067455,0.00794482,0.50861937,middle
310,3,"The text expects a completion of the clause with ""directly to pesticide use?"" or ""to pesticide illness is unknown?"".","expecting ""directly to pesticide use?"" or ""to pesticide illness is unknown?",True,0.19366105,0.016945406794548035,0.01752166450023651,0.011087195947766304,0.0017760349437594414,0.001577429473400116,0.117108285,0.15144493,0.034336645,last
311,0,The article aims to boost the platform's popularity.,"covering climate facts, listing facts about biology to boost the platform's popularity.",True,0.14712298,0.003644391894340515,0.006618231534957886,0.07191231846809387,-0.008209720253944397,-0.005204014480113983,-0.00044453391,0.00026356606,0.0007081,first
311,1,The text signals a closing action prompt.,"The paragraph ending ""Now that we have given you the link to the video all about the human brain and coronavirus myths watch the video below and"" signals a closing action prompt",True,0.14712298,0.002873465418815613,0.0543057918548584,0.07191231846809387,-0.0025276392698287964,0.19014331698417664,0.50372875,0.5182302,0.014501436,middle
311,2,The explanation mentions a second resource.,Watch the video below and check out everything below and click the link above.,True,0.14712298,0.0026884078979492188,0.0356576144695282,0.07191231846809387,0.03137366473674774,0.052031658589839935,0.8486152,0.8523523,0.00373711,last
312,0,The sentence suggests a specific example or outcome.,"""Now in case of driving training with simulator you can actually examine the effects of driving occasions. As lengthy times studying with driving""",True,0.29662016,0.028557628393173218,0.03506919741630554,0.09220662713050842,0.09946192800998688,0.0548730343580246,0.5179926,0.7456143,0.22762169,middle
312,1,The text implies the sentence continues about negative results from simulations.,mirrors a pattern suggesting a specific example or outcome,True,0.29662016,-0.004665642976760864,0.0044449567794799805,0.09220662713050842,0.012587055563926697,0.0008088946342468262,-0.97368956,0.010884352,0.9845739,middle
312,2,"The final token ""driving"" is part of a comparative clause structure.",,False,0.29662016,,,0.09220662713050842,,,0.9696674,0.98187137,0.012204016,unanchored
313,0,The paragraph introduces a checklist item for Bluetooth connectivity verification.,"""Step 2: Verify Bluetooth Connectivity - Ensure Location Mode is On""",True,0.18289617,0.0005733966827392578,-0.0013430416584014893,0.057381413877010345,-0.005605779588222504,0.01475398987531662,0.6794163,0.79429287,0.1148766,middle
313,1,"The explanation mentions verifying ""Motion Sensing is Enabled.""",,False,0.18289617,,,0.057381413877010345,,,0.9942083,0.9968002,0.0025919278,unanchored
313,2,The explanation includes a prompt to verify another setting.,"""Ensure Motion Detection is""",True,0.18289617,-1.1280179023742676e-05,-0.001993045210838318,0.057381413877010345,0.0024417415261268616,-0.006225615739822388,0.09609406,0.10128408,0.005190022,middle
313,3,"The final token ""is"" ends an incomplete clause about Motion Detection settings.",,False,0.18289617,,,0.057381413877010345,,,0.97970575,0.9887587,0.009052952,unanchored
314,0,The sentence suggests hypocrisy or defiance of faith.,suggests an ironic or contradicting clause about hypocrisy or defiance of faith,True,0.40400332,0.012338876724243164,-0.012435674667358398,0.5789341926574707,0.01779276132583618,0.0193212628364563,-0.07434529,0.36650681,0.4408521,middle
314,1,The text implies a contrast between declared beliefs and actions., a contrasting sinful behavior or lifestyle,True,0.40400332,0.020767658948898315,0.00726887583732605,0.5789341926574707,-0.005437135696411133,-0.048566460609436035,0.9928351,0.9958242,0.0029891143,middle
315,0,The paragraph cites a UN report listing development projects.,"is citing a UN report listing development projects, offering a specific numeric list of programs.",True,0.3465534,0.02648255228996277,0.03687846660614014,0.3950924873352051,0.05852419137954712,0.14098435640335083,0.0010402156,0.004388946,0.0033487305,middle
315,1,The text mentions Conservation International's Seed Funds.,"International relief organization Conservation International has donated more than $25 million of its Seed Funds toward humanitarian aid programs,",True,0.3465534,0.004501998424530029,0.02242588996887207,0.3950924873352051,0.07800805568695068,0.08412045240402222,-0.19608574,0.010471353,0.2065571,middle
316,0,The product description uses a classic phrase structure for dual functions.,"""This two-in-one product cleans and lubricates""",True,0.2693356,0.010657340288162231,0.02034062147140503,0.0032663261517882347,0.00018185656517744064,0.0006676004268229008,0.9848247,0.9907856,0.0059608724,middle
316,1,The explanation expects a specific completion for the compound verb.,"strongly expecting ""ates"" or ""ates oil for全身"" or ""ates one at a time""",True,0.2693356,0.003480881452560425,0.007383137941360474,0.0032663261517882347,-0.0002720113843679428,-0.0005203057080507278,0.961796,0.978693,0.016896999,last
317,0,The sentence describes protection and raising awareness about child sexual abuse impacts.,"mirrors a standard definition clause, establishing a list describing protection and raising awareness about child sexual abuse impacts.",True,0.25332847,0.021723240613937378,0.02369639277458191,0.06342539191246033,0.00025665760040283203,-0.0015012510120868683,0.8081788,0.8206643,0.012485491,middle
317,1,"The text ends with an incomplete participle clause expecting ""abused"" or similar.","strongly expecting ""abused"" or ""harmed"" or ""affected by abuse"" or similar.",True,0.25332847,0.059435904026031494,0.0024129748344421387,0.06342539191246033,0.13772669434547424,0.04788628965616226,0.8997324,0.9417407,0.042008277,last
318,0,The article establishes a rising narrative around smart home security and privacy.,British news magazine tone piece establishes a rising narrative around smart home security and privacy,True,0.21990079,4.236400127410889e-05,0.000294417142868042,0.03243103623390198,0.00024159252643585205,-0.007169419899582863,0.0030699451,0.003781084,0.0007111387,first
318,1,The explanation mirrors the argument that compromising brain implant networked codes translates to control.,the idea of the brain's internet being hacked is similarly chilling. If data stored within the mind could be hacked...,True,0.21990079,0.0012187808752059937,0.0021123290061950684,0.03243103623390198,0.00034369155764579773,0.00010807067155838013,0.99002427,0.99190944,0.0018851489,middle
318,2,The text strongly expects a consequence after the conditional scenario.,the very data could be accessed.,True,0.21990079,0.0012304484844207764,-0.002837240695953369,0.03243103623390198,0.0004211403429508209,-0.00370665080845356,0.98627925,0.99100494,0.0047257035,last
